model_name,temperature,phenomenon,decoding_scheme,question,seed,item_id,prompt,response,response_option,target,correct_option,competitor,distractor_associate,distractor_nonsequitur,incorrect_literal,incorrect_nonliteral,incorrect_associate,distractor_lexical_overlap,distractor_associative,distractor_plausibleliteral,distractor_literal,distractor_nonsequitut,incorrect_straightforward,associative_nonsequitur,funny_nonsequitur,neutral_nonsequitur,incorrect_lexical_overlap,incorrect_social_convention,annotation_tsvilodub,annotation_wang
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,7,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Sharon's car was totally wrecked last week. She went to the bank hoping to get a loan.

Is this story coherent or not?
Your answer:

",error,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,8,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Cathy worked very hard and became exhausted. She was carried unconscious to the hospital. 

Is this story coherent or not?
Your answer:

",error,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,9,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

A dog ran toward a little girl eating ice cream. She was knocked down and shouted for her mother. 

Is this story coherent or not?
Your answer:

### Explanation

This story is coherent.

The first sentence is a statement of fact. The second sentence is a statement of fact.

The first sentence is a statement of fact. The second sentence is",target,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,10,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Jane skipped her English class every now and then. She began to worry about her final exam.

Is this story coherent or not?
Your answer:

### Explanation

This is a coherent story.

Jane skipped her English class every now and then.

This sentence is a statement of fact.

She began to worry about her final exam",target,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,11,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Vicky was planning her first trip to Europe. She put her favorite bathing suit in her bag.

Is this story coherent or not?
Your answer:

### 1. Coherent

### 2. Incoherent

### 3. Coherent

### 4. Incoherent

### 5.",target,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,12,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Dick tripped over a chair and hit his head. A mirror fell down and shattered on the floor. 

Is this story coherent or not?
Your answer:

### Explanation

This is a coherent story.

### Solution

This is a coherent story.

### Explanation

This is not a coherent story.
",target,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,13,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The Senator wanted to practice corporate law. He decided not to run for re-election.

Is this story coherent or not?
Your answer:

### Explanation

The first sentence is a statement of fact. The second sentence is a statement of opinion.

### Solution

The Senator wanted to practice corporate law. He decided not to run for re-",error,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,14,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Joey got angry at his brother in a game. The next day his body was covered with bruises.

Is this story coherent or not?
Your answer:

### Explanation

This story is not coherent.

The first sentence is about a game. The second sentence is about a fight.

### Solution

```python
from collections import Counter
",competitor,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,15,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

The rain storm was approaching the city. The papers on the desk blew off onto the floor.

Is this story coherent or not?
Your answer:

### Explanation

The first sentence is a statement of fact. The second sentence is a statement of fact. The two sentences are not connected in any way.

### Solution

The rain storm was approaching the city",error,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,16,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Greg was working too hard to have enough rest. His driving became more dangerous each day.

Is this story coherent or not?
Your answer:

### Explanation

This is a coherent story.

Greg was working too hard to have enough rest.

His driving became more dangerous each day.

### Explanation 2",target,,,,,,,,,,,,,,,,,,,,,
meta-llama/Llama-2-7b-hf,0.1,coherence,greedy,Is this story coherent or not?,4,17,"You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Lisa commuted to her office an hour each way. She opened the paper to look at the apartment listing.

Is this story coherent or not?
Your answer:
","You will read a pair of sentences. Your task is to decide whether they form a coherent story.

Lisa commuted to her office an hour each way. She opened the paper to look at the apartment listing.

Is this story coherent or not?
Your answer:

### Explanation

This is a coherent story.

The first sentence describes Lisa's commute. The second sentence describes her looking at the apartment listing.

### Solution

```
L",target,,,,,,,,,,,,,,,,,,,,,
